Protein,Raw_Count,Harmonized_Count,IC_Raw,IC_Harmonized,Improvement_Pct,BP_Raw,BP_Harmonized,MF_Raw,MF_Harmonized,CC_Raw,CC_Harmonized,IC_BP_Raw,IC_BP_Harmonized,IC_MF_Raw,IC_MF_Harmonized,IC_CC_Raw,IC_CC_Harmonized
A0A0G2JMH3,10,50,33.7059,130.5749,287.4,3,15,4,25,3,10,11.6239,42.851,14.6338,74.4565,7.4483,13.2674
A0A0G2JMI3,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0G2JMM0,5,24,21.2453,63.3854,198.35,2,15,2,5,1,4,10.9465,44.464,8.2983,14.9357,2.0004,3.9857
A0A0G2JN01,5,24,21.2453,63.3854,198.35,2,15,2,5,1,4,10.9465,44.464,8.2983,14.9357,2.0004,3.9857
A0A0G2JN68,1,4,2.0004,3.9857,99.24,0,0,0,0,1,4,0.0,0.0,0.0,0.0,2.0004,3.9857
A0A0G2JNF4,4,23,17.1087,59.2488,246.31,1,14,2,5,1,4,6.81,40.3274,8.2983,14.9357,2.0004,3.9857
A0A0G2JNH3,8,29,26.6543,77.3915,190.35,4,19,2,6,2,4,14.7481,55.0078,8.4491,18.3981,3.4571,3.9857
A0A0G2JRQ6,6,12,20.4733,25.9951,26.97,3,5,0,0,3,7,10.3433,12.5279,0.0,0.0,10.13,13.4672
A0A0G2JS06,6,12,20.4733,25.9951,26.97,3,5,0,0,3,7,10.3433,12.5279,0.0,0.0,10.13,13.4672
A0A0J9YVY3,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0J9YW62,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0J9YWL9,3,11,7.9768,21.5698,170.41,0,0,3,11,0,0,0.0,0.0,7.9768,21.5698,0.0,0.0
A0A0J9YWP8,4,15,14.7177,40.226,173.32,2,5,0,0,2,10,7.0941,12.5279,0.0,0.0,7.6236,27.6981
A0A0J9YWU9,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0J9YWX3,4,15,14.7177,40.226,173.32,2,5,0,0,2,10,7.0941,12.5279,0.0,0.0,7.6236,27.6981
A0A0J9YX06,4,15,14.7177,40.226,173.32,2,5,0,0,2,10,7.0941,12.5279,0.0,0.0,7.6236,27.6981
A0A0J9YX35,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0J9YX57,2,33,5.5273,56.9193,929.79,1,26,0,0,1,7,3.7424,50.7721,0.0,0.0,1.7848,6.1472
A0A0J9YX75,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0J9YXA8,4,15,14.7177,40.226,173.32,2,5,0,0,2,10,7.0941,12.5279,0.0,0.0,7.6236,27.6981
A0A0J9YXG5,4,15,14.7177,40.226,173.32,2,5,0,0,2,10,7.0941,12.5279,0.0,0.0,7.6236,27.6981
A0A0J9YXM7,4,15,14.7177,40.226,173.32,2,5,0,0,2,10,7.0941,12.5279,0.0,0.0,7.6236,27.6981
A0A0J9YXX1,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0J9YXY3,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0J9YY54,3,11,7.9768,21.5698,170.41,0,0,3,11,0,0,0.0,0.0,7.9768,21.5698,0.0,0.0
A0A0J9YY99,7,21,28.2589,64.8729,129.57,3,11,1,3,3,7,13.0447,45.256,5.0842,6.1497,10.13,13.4672
A0A0K0K1A3,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1A5,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1B3,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1C0,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1C4,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1D8,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1E9,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1G6,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K0K1G8,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A0K2S4Q6,9,42,28.0852,136.9,387.45,3,28,3,9,3,5,13.3739,107.7065,8.4141,22.3677,6.2972,6.8258
A0A0U1RQE8,6,29,36.6847,100.3423,173.53,1,14,4,8,1,7,8.0211,54.1775,25.4163,38.5551,3.2474,7.6098
A0A0U1RQF7,1,3,1.0314,2.0969,103.31,0,0,1,3,0,0,0.0,0.0,1.0314,2.0969,0.0,0.0
A0A0U1RQI7,8,55,24.638,120.2714,388.15,2,25,5,23,1,7,6.2344,50.0809,16.6187,64.0433,1.7848,6.1472
A0A0U1RQS6,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A0U1RR11,2,9,10.1176,24.2529,139.71,0,0,2,9,0,0,0.0,0.0,10.1176,24.2529,0.0,0.0
A0A0U1RRA0,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A0U1RRE5,5,55,27.8449,150.7991,441.57,3,42,1,3,1,10,20.7783,126.3556,1.0314,2.0969,6.0352,22.3466
A0A0U1RRI6,2,9,10.1176,24.2529,139.71,0,0,2,9,0,0,0.0,0.0,10.1176,24.2529,0.0,0.0
A0A0U1RRN3,1,9,5.222,26.6293,409.94,0,0,0,0,1,9,0.0,0.0,0.0,0.0,5.222,26.6293
A0A0X1KG70,7,23,22.1254,55.1481,149.25,3,13,2,6,2,4,10.2192,32.7644,8.4491,18.3981,3.4571,3.9857
A0A140TA62,9,34,42.0994,105.3511,150.24,3,17,2,3,4,14,16.799,60.7028,8.4363,8.8144,16.8641,35.8339
A0A140TA64,4,13,21.0193,46.9805,123.51,1,4,0,0,3,9,7.8269,18.4421,0.0,0.0,13.1924,28.5383
A0A140TA67,3,9,13.1924,28.5383,116.32,0,0,0,0,3,9,0.0,0.0,0.0,0.0,13.1924,28.5383
A0A183,1,3,6.4116,9.2,43.49,1,3,0,0,0,0,6.4116,9.2,0.0,0.0,0.0,0.0
A0A191URJ7,4,23,17.1087,59.2488,246.31,1,14,2,5,1,4,6.81,40.3274,8.2983,14.9357,2.0004,3.9857
A0A1B0GTB2,9,87,50.9096,320.9845,530.5,6,72,1,5,2,10,37.7263,294.5091,6.1715,11.2703,7.0118,15.205
A0A1B0GTD5,3,23,18.2385,84.9146,365.58,1,12,0,0,2,11,5.4727,48.8117,0.0,0.0,12.7658,36.1029
A0A1B0GTH6,1,7,1.7848,6.1472,244.41,0,0,0,0,1,7,0.0,0.0,0.0,0.0,1.7848,6.1472
A0A1B0GTH9,2,8,5.1926,15.0271,189.4,0,0,2,8,0,0,0.0,0.0,5.1926,15.0271,0.0,0.0
A0A1B0GTI8,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GTK4,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A1B0GTQ4,9,33,55.7657,146.1411,162.06,6,25,0,0,3,8,46.1838,129.2904,0.0,0.0,9.5818,16.8507
A0A1B0GTR0,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A1B0GTR4,1,21,7.7698,84.7935,991.33,1,21,0,0,0,0,7.7698,84.7935,0.0,0.0,0.0,0.0
A0A1B0GTS1,7,48,19.6455,90.9224,362.82,2,27,4,14,1,7,5.2617,47.0339,12.599,37.7413,1.7848,6.1472
A0A1B0GTU1,5,38,17.2437,112.3189,551.36,1,20,3,11,1,7,7.4821,84.6019,7.9768,21.5698,1.7848,6.1472
A0A1B0GTU2,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GTW7,10,31,39.718,90.4876,127.83,3,14,5,13,2,4,16.0293,50.2751,20.4055,36.4007,3.2832,3.8118
A0A1B0GTY4,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GU29,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GUA5,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GUA7,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GUS4,11,54,46.6222,156.7806,236.28,4,21,6,26,1,7,19.463,67.2597,25.3744,83.3737,1.7848,6.1472
A0A1B0GUV7,1,3,1.0314,2.0969,103.31,0,0,1,3,0,0,0.0,0.0,1.0314,2.0969,0.0,0.0
A0A1B0GUV8,2,6,4.9136,6.5077,32.44,0,0,1,3,1,3,0.0,0.0,1.8483,2.9139,3.0652,3.5938
A0A1B0GUW6,4,21,18.7229,83.0031,343.32,2,17,0,0,2,4,15.4397,79.1913,0.0,0.0,3.2832,3.8118
A0A1B0GUW7,3,17,12.7237,48.2656,279.34,1,13,0,0,2,4,5.0842,40.0976,0.0,0.0,7.6395,8.1681
A0A1B0GUY1,1,6,4.8341,15.5217,221.09,0,0,0,0,1,6,0.0,0.0,0.0,0.0,4.8341,15.5217
A0A1B0GV03,2,8,9.964,14.3264,43.78,0,0,0,0,2,8,0.0,0.0,0.0,0.0,9.964,14.3264
A0A1B0GV85,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GV90,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GVD1,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A1B0GVH4,6,23,23.9149,58.511,144.66,2,9,2,9,2,5,8.6068,19.853,10.4677,31.8322,4.8405,6.8258
A0A1B0GVM2,5,43,27.5559,182.354,561.76,2,34,1,4,2,5,16.9258,167.6417,5.6039,7.7008,5.0262,7.0115
A0A1B0GVM6,2,5,11.9745,16.5606,38.3,0,0,0,0,2,5,0.0,0.0,0.0,0.0,11.9745,16.5606
A0A1B0GVN3,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GVQ0,6,60,42.3742,234.0351,452.31,3,36,0,0,3,24,21.8066,127.1218,0.0,0.0,20.5677,106.9133
A0A1B0GVS7,5,39,17.1191,78.0865,356.14,4,32,0,0,1,7,15.3343,71.9393,0.0,0.0,1.7848,6.1472
A0A1B0GVT2,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GVV1,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GVX0,7,32,29.7387,74.2935,149.82,1,11,2,8,4,13,3.8555,16.0106,5.1926,15.0271,20.6906,43.2557
A0A1B0GVY4,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GVY7,2,8,9.964,14.3264,43.78,0,0,0,0,2,8,0.0,0.0,0.0,0.0,9.964,14.3264
A0A1B0GVZ6,4,56,19.8087,127.8084,545.21,2,39,1,10,1,7,10.765,95.3412,7.2589,26.32,1.7848,6.1472
A0A1B0GVZ9,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GW54,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GW55,6,35,16.9297,63.698,276.25,1,15,4,13,1,7,2.6963,23.6377,12.4485,33.9131,1.7848,6.1472
A0A1B0GW64,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GWB2,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GWG4,3,10,8.067,19.04,136.02,1,5,0,0,2,5,4.2401,13.2279,0.0,0.0,3.8269,5.8122
A0A1B0GWH4,10,51,29.0962,100.3732,244.97,3,28,5,15,2,8,7.958,49.7302,15.9202,41.0625,5.218,9.5804
A0A1B0GWH6,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1B0GWK0,4,17,21.8391,52.6086,140.89,1,7,2,7,1,3,7.1338,29.3755,6.2425,13.2353,8.4629,9.9978
A0A1B0GX31,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1B0GX49,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1B0GX51,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1B0GX56,7,26,27.3526,80.8186,195.47,4,15,0,0,3,11,14.4396,47.831,0.0,0.0,12.9131,32.9876
A0A1B0GX68,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1B0GX78,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1B0GX95,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1B0GXF2,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A1W2PP81,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PPD8,10,53,39.5652,140.4876,255.08,4,26,4,19,2,8,11.2005,45.593,23.1467,85.3141,5.218,9.5804
A0A1W2PPE2,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PPF3,7,36,18.6816,66.1609,254.15,2,15,3,13,2,8,5.1307,23.6377,9.3032,33.9131,4.2477,8.6101
A0A1W2PPG7,5,21,22.2429,48.5302,118.18,2,7,1,4,2,10,5.6413,8.8282,7.5246,9.6216,9.077,30.0805
A0A1W2PPH5,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PPK0,5,37,14.0769,70.8475,403.29,1,15,3,15,1,7,2.6963,23.6377,9.5958,41.0625,1.7848,6.1472
A0A1W2PPL8,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PPM1,6,50,16.9042,96.94,473.47,2,28,3,15,1,7,5.5236,49.7302,9.5958,41.0625,1.7848,6.1472
A0A1W2PPW3,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PQ09,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PQ27,10,56,52.363,156.6876,199.23,4,34,4,11,2,11,21.2486,84.1537,21.8475,47.4733,9.2669,25.0606
A0A1W2PQ64,10,56,52.363,156.6876,199.23,4,34,4,11,2,11,21.2486,84.1537,21.8475,47.4733,9.2669,25.0606
A0A1W2PQ73,9,46,25.0847,81.9216,226.58,4,31,4,8,1,7,10.9665,57.7398,12.3334,18.0346,1.7848,6.1472
A0A1W2PQC6,10,56,52.363,156.6876,199.23,4,34,4,11,2,11,21.2486,84.1537,21.8475,47.4733,9.2669,25.0606
A0A1W2PQD8,10,56,52.363,156.6876,199.23,4,34,4,11,2,11,21.2486,84.1537,21.8475,47.4733,9.2669,25.0606
A0A1W2PQF6,4,23,17.1087,59.2488,246.31,1,14,2,5,1,4,6.81,40.3274,8.2983,14.9357,2.0004,3.9857
A0A1W2PQJ5,10,56,52.363,156.6876,199.23,4,34,4,11,2,11,21.2486,84.1537,21.8475,47.4733,9.2669,25.0606
A0A1W2PQL4,9,56,24.5312,110.9016,352.08,3,28,5,21,1,7,7.958,49.7302,14.7883,55.0241,1.7848,6.1472
A0A1W2PQU2,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A1W2PR19,4,15,18.4526,44.5365,141.36,1,7,2,5,1,3,6.6711,23.5791,9.9549,18.6022,1.8265,2.3551
A0A1W2PR48,6,51,23.1067,119.4884,417.12,3,36,1,6,2,9,11.5348,88.6685,5.2711,18.8048,6.3008,12.0151
A0A1W2PR64,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PR75,10,56,52.363,156.6876,199.23,4,34,4,11,2,11,21.2486,84.1537,21.8475,47.4733,9.2669,25.0606
A0A1W2PR82,2,10,16.8204,39.7376,136.25,2,10,0,0,0,0,16.8204,39.7376,0.0,0.0,0.0,0.0
A0A1W2PR95,4,21,19.5314,51.734,164.88,2,11,1,7,1,3,10.1293,25.6781,7.2928,23.4181,2.1093,2.6379
A0A1W2PRG0,4,15,18.4526,44.5365,141.36,1,7,2,5,1,3,6.6711,23.5791,9.9549,18.6022,1.8265,2.3551
A0A1W2PRN1,1,7,3.6213,7.9837,120.46,0,0,0,0,1,7,0.0,0.0,0.0,0.0,3.6213,7.9837
A0A1W2PRN6,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PRP0,11,54,32.4032,108.6811,235.4,5,32,5,15,1,7,14.6981,61.4714,15.9202,41.0625,1.7848,6.1472
A0A1W2PRS3,4,23,17.1087,59.2488,246.31,1,14,2,5,1,4,6.81,40.3274,8.2983,14.9357,2.0004,3.9857
A0A1W2PRV1,6,43,32.8158,118.9029,262.33,2,24,2,7,2,12,12.7423,68.3457,11.4571,23.5772,8.6163,26.98
A0A1W2PS18,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A286YEU6,8,30,30.5349,81.9596,168.41,4,19,3,8,1,3,14.7481,55.0078,14.3301,24.9665,1.4567,1.9853
A0A286YEV6,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YEX9,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YEY9,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YF01,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YF18,3,5,2.0454,2.574,25.84,1,1,1,1,1,3,0.2106,0.2106,0.3781,0.3781,1.4567,1.9853
A0A286YF46,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YF58,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A286YF60,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YF77,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YFB4,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YFG1,1,7,5.2352,20.5811,293.13,0,0,0,0,1,7,0.0,0.0,0.0,0.0,5.2352,20.5811
A0A286YFK9,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A2R8Y2Y2,3,3,0.7717,0.7717,0.0,1,1,1,1,1,1,0.2106,0.2106,0.3781,0.3781,0.183,0.183
A0A2R8Y4L2,7,35,24.2613,83.7147,245.05,1,15,3,6,3,14,5.0766,41.6645,8.7766,12.6264,10.408,29.4237
A0A2R8Y4L6,8,30,30.5349,81.9596,168.41,4,19,3,8,1,3,14.7481,55.0078,14.3301,24.9665,1.4567,1.9853
A0A2R8Y4M4,10,66,52.154,209.5281,301.75,6,44,3,17,1,5,39.2439,155.1885,9.4054,46.4755,3.5047,7.8641
A0A2R8Y4Y8,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A2R8Y619,7,27,29.6932,56.2854,89.56,1,5,3,9,3,13,3.4074,7.072,14.0134,23.3704,12.2724,25.843
A0A2R8Y747,4,20,18.2727,46.2116,152.9,1,6,2,11,1,3,2.1358,5.3226,13.0717,37.2951,3.0652,3.5938
A0A2R8Y7D0,5,29,21.7765,85.922,294.56,2,19,0,0,3,10,14.3217,71.079,0.0,0.0,7.4547,14.8429
A0A2R8Y7Y5,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A2R8YCJ5,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A2R8YCY7,4,23,17.1087,59.2488,246.31,1,14,2,5,1,4,6.81,40.3274,8.2983,14.9357,2.0004,3.9857
A0A2R8YE69,6,29,30.9565,103.5163,234.39,3,23,0,0,3,6,18.8903,88.5474,0.0,0.0,12.0662,14.9689
A0A2R8YED5,9,31,32.5353,83.96,158.06,4,19,3,8,2,4,14.7481,55.0078,14.3301,24.9665,3.4571,3.9857
A0A2R8YEH3,8,29,26.6543,77.3915,190.35,4,19,2,6,2,4,14.7481,55.0078,8.4491,18.3981,3.4571,3.9857
A0A2R8YFL7,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A2R8YFM6,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A2R8YFR7,5,26,16.7513,57.173,241.3,2,12,1,6,2,8,8.025,28.7189,5.1149,20.4803,3.6114,7.9738
A0A2Z4LIS9,12,59,37.5966,128.1712,240.91,4,32,5,15,3,12,13.2663,64.1772,15.9202,41.0625,8.4101,22.9315
A0A376A8Z9,1,4,2.0004,3.9857,99.24,0,0,0,0,1,4,0.0,0.0,0.0,0.0,2.0004,3.9857
A0A3B3IRQ3,1,7,8.0211,30.2859,277.58,1,7,0,0,0,0,8.0211,30.2859,0.0,0.0,0.0,0.0
A0A3B3IRV3,4,21,21.6481,55.9693,158.54,2,14,1,4,1,3,17.7367,48.7903,2.0849,4.8239,1.8265,2.3551
A0A3B3IS91,4,12,9.1284,14.3464,57.16,0,0,1,3,3,9,0.0,0.0,1.0314,2.0969,8.097,12.2495
A0A3B3IT33,6,42,16.7297,101.8148,508.59,2,22,3,17,1,3,5.4978,52.9842,9.4054,46.4755,1.8265,2.3551
A0A3B3IT45,11,34,37.4735,94.9651,153.42,6,24,3,6,2,4,22.4376,72.5814,11.5788,18.3981,3.4571,3.9857
A0A3B3IU46,6,40,35.303,134.7924,281.82,2,22,2,8,2,10,17.7367,96.3488,6.2199,18.5964,11.3464,19.8472
A0A3B3IU63,7,48,30.513,99.9629,227.61,1,26,3,9,3,13,4.2272,50.7496,14.0134,23.3704,12.2724,25.843
A0A411D538,1,3,2.8401,3.3687,18.61,0,0,0,0,1,3,0.0,0.0,0.0,0.0,2.8401,3.3687
A0A455ZAR2,4,49,9.386,85.1087,806.76,2,39,1,3,1,7,6.5697,76.8646,1.0314,2.0969,1.7848,6.1472
A0A494BZU4,1,3,1.4567,1.9853,36.28,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.4567,1.9853
A0A494C086,1,6,4.1119,13.2154,221.39,0,0,1,6,0,0,0.0,0.0,4.1119,13.2154,0.0,0.0
A0A494C0Z2,1,6,4.1119,13.2154,221.39,0,0,1,6,0,0,0.0,0.0,4.1119,13.2154,0.0,0.0
A0A494C191,1,6,4.1119,13.2154,221.39,0,0,1,6,0,0,0.0,0.0,4.1119,13.2154,0.0,0.0
A0A494C1I1,1,5,3.5047,7.8641,124.39,0,0,0,0,1,5,0.0,0.0,0.0,0.0,3.5047,7.8641
A0A494C1R9,9,41,38.6322,125.3263,224.41,4,27,2,5,3,9,21.9812,102.2159,9.6065,11.7035,7.0445,11.4069
A0A499FJF3,3,21,8.9459,39.4584,341.08,1,6,1,8,1,7,2.1358,5.3226,5.0253,27.9885,1.7848,6.1472
A0A539,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A576,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A577,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A578,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A584,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A589,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A590UK10,8,35,27.5073,84.6771,207.83,2,16,3,13,3,6,11.2636,41.6262,10.3075,35.1294,5.9362,7.9215
A0A590UK83,5,20,17.0239,51.4377,202.15,2,11,0,0,3,9,11.9558,42.0072,0.0,0.0,5.0681,9.4305
A0A597,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A599,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A5A2,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A5A6,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A5B0,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A5B6,6,26,24.4843,66.438,171.35,3,11,1,5,2,10,10.0718,20.6176,6.7889,18.1223,7.6236,27.6981
A0A5B7,5,21,17.6953,48.3157,173.04,3,11,0,0,2,10,10.0718,20.6176,0.0,0.0,7.6236,27.6981
A0A5B9,7,42,35.0332,140.144,300.03,4,31,0,0,3,11,19.2344,104.2707,0.0,0.0,15.7988,35.8733
